Time,Option_Description_orig,Expiration_Date,Strike_Price,Option_Type,TradeQuantity,Trade_Price,Option_Bid,Option_Ask,Delta,IV,Underlying_Price,Condition,Exchange,Aggressor
2025-05-23 12:31:20,30 MAY 25 160 C,2025-05-30,160.0,C,1,4.5,4.35,4.6,0.48,0.5604,158.92,,AMEX,Between Bid/Ask
2025-05-23 12:31:35,18 JUL 25 180 C,2025-07-18,180.0,C,20,6.55,6.4,6.55,0.33,0.5484,158.92,,PHLX,Buyer (At Ask)
2025-05-23 12:31:37,27 JUN 25 165 C,2025-06-27,165.0,C,1,8.7,8.55,8.85,0.46,0.5636,158.92,Spread,BEST,Between Bid/Ask
2025-05-23 12:31:37,27 JUN 25 160 C,2025-06-27,160.0,C,1,10.95,10.75,11.15,0.53,0.5710000000000001,158.92,Spread,BEST,Between Bid/Ask
2025-05-23 12:31:45,18 JUL 25 180 C,2025-07-18,180.0,C,27,6.55,6.45,6.65,0.33,0.5484,158.92,,BOX,Between Bid/Ask
2025-05-23 12:31:45,18 JUL 25 180 C,2025-07-18,180.0,C,3,6.55,6.45,6.55,0.33,0.5484,158.92,,NYSE,Buyer (At Ask)
2025-05-23 12:31:48,13 JUN 25 147 P,2025-06-13,147.0,P,5,3.95,3.85,4.05,-0.26,0.5965,158.92,Spread,CBOE,Between Bid/Ask
2025-05-23 12:31:48,13 JUN 25 146 P,2025-06-13,146.0,P,5,3.65,3.5,3.8,-0.25,0.5969,158.92,Spread,CBOE,Between Bid/Ask
2025-05-23 12:31:58,30 MAY 25 175 C,2025-05-30,175.0,C,10,0.65,0.6,0.66,0.11,0.5498,158.92,,CBOE,Between Bid/Ask
2025-05-23 12:32:09,30 MAY 25 165 C,2025-05-30,165.0,C,2,2.53,2.45,2.62,0.33,0.5481,158.96,,CBOE,Between Bid/Ask
2025-05-23 12:32:21,15 AUG 25 180 C,2025-08-15,180.0,C,2,10.8,10.75,10.8,0.39,0.5919,158.96,,BEST,Buyer (At Ask)
2025-05-23 12:32:23,3 JUL 25 135 P,2025-07-03,135.0,P,3,3.04,1.71,4.0,-0.17,0.578,158.96,,BATS,Between Bid/Ask
2025-05-23 12:32:32,20 JUN 25 200 C,2025-06-20,200.0,C,2,0.86,0.73,0.86,0.08,0.5566,158.96,,BEST,Buyer (At Ask)
2025-05-23 12:32:32,20 JUN 25 200 C,2025-06-20,200.0,C,5,0.86,0.73,0.86,0.08,0.5566,158.96,,BEST,Buyer (At Ask)
2025-05-23 12:32:32,20 JUN 25 200 C,2025-06-20,200.0,C,1,0.86,0.73,0.86,0.08,0.5566,158.96,,BOX,Buyer (At Ask)
2025-05-23 12:32:32,20 JUN 25 200 C,2025-06-20,200.0,C,5,0.86,0.73,0.86,0.08,0.5566,158.96,,BEST,Buyer (At Ask)
2025-05-23 12:32:32,20 JUN 25 200 C,2025-06-20,200.0,C,2,0.86,0.73,0.86,0.08,0.5566,158.96,,BATS,Buyer (At Ask)
2025-05-23 12:32:32,20 JUN 25 200 C,2025-06-20,200.0,C,5,0.86,0.73,0.86,0.08,0.5566,158.96,,AMEX,Buyer (At Ask)
2025-05-23 12:32:53,19 DEC 25 120 P,2025-12-19,120.0,P,10,9.97,10.0,10.3,-0.19,0.6194,158.96,,NASDAQ,Seller (At Bid)
2025-05-23 12:32:53,30 MAY 25 165 C,2025-05-30,165.0,C,1,2.54,2.46,2.62,0.33,0.5494,158.96,Spread,ISE,Between Bid/Ask
2025-05-23 12:33:08,13 JUN 25 150 C,2025-06-13,150.0,C,1,14.1,14.1,14.35,0.69,0.594,158.855,,NYSE,Seller (At Bid)
2025-05-23 12:33:08,15 AUG 25 200 C,2025-08-15,200.0,C,1,5.95,5.85,6.05,0.26,0.5817,158.855,,BEST,Between Bid/Ask
2025-05-23 12:33:11,30 MAY 25 155 C,2025-05-30,155.0,C,1,6.97,6.4,7.3,0.64,0.5418,158.855,Spread,BEST,Between Bid/Ask
2025-05-23 12:33:11,30 MAY 25 162.5 C,2025-05-30,162.5,C,2,3.4,3.3,3.5,0.4,0.5559000000000001,158.855,Spread,ISE,Between Bid/Ask
2025-05-23 12:33:16,18 JUL 25 155 C,2025-07-18,155.0,C,1,16.35,16.25,16.5,0.6,0.5693,158.855,,BOX,Between Bid/Ask
2025-05-23 12:33:18,6 JUN 25 160 C,2025-06-06,160.0,C,1,6.68,6.6,6.75,0.5,0.5716,158.855,Spread,ISE,Between Bid/Ask
2025-05-23 12:33:18,6 JUN 25 155 C,2025-06-06,155.0,C,1,9.33,9.25,9.5,0.61,0.5792,158.855,Spread,ISE,Between Bid/Ask
2025-05-23 12:33:18,6 JUN 25 160 C,2025-06-06,160.0,C,1,6.68,6.6,6.75,0.5,0.5716,158.855,Spread,ISE,Between Bid/Ask
2025-05-23 12:33:18,6 JUN 25 155 C,2025-06-06,155.0,C,1,9.33,9.25,9.5,0.61,0.5792,158.855,Spread,ISE,Between Bid/Ask
2025-05-23 12:33:23,30 MAY 25 160 C,2025-05-30,160.0,C,1,4.35,4.25,4.5,0.48,0.547,158.855,,ISE,Between Bid/Ask
2025-05-23 12:33:28,15 AUG 25 180 C,2025-08-15,180.0,C,1,10.7,10.65,10.85,0.39,0.5899,158.855,,BEST,Between Bid/Ask
2025-05-23 12:33:38,16 JAN 26 190 C,2026-01-16,190.0,C,1,19.03,18.85,19.25,0.45,0.5589999999999999,158.855,Spread,CBOE,Between Bid/Ask
2025-05-23 12:33:38,16 JAN 26 150 C,2026-01-16,150.0,C,1,35.15,34.8,35.4,0.66,0.5907,158.855,Spread,CBOE,Between Bid/Ask
2025-05-23 12:33:53,30 MAY 25 165 C,2025-05-30,165.0,C,5,2.46,2.39,2.46,0.33,0.5437,158.855,,BEST,Buyer (At Ask)
2025-05-23 12:33:54,13 JUN 25 160 C,2025-06-13,160.0,C,4,8.4,8.3,8.5,0.51,0.5771999999999999,158.855,Spread,BEST,Between Bid/Ask
2025-05-23 12:33:54,6 JUN 25 157.5 C,2025-06-06,157.5,C,4,7.98,7.85,8.1,0.56,0.579,158.855,Spread,BEST,Between Bid/Ask
2025-05-23 12:34:01,20 JUN 25 135 P,2025-06-20,135.0,P,5,2.37,2.24,2.51,-0.15,0.6301,158.74,Spread,CBOE,Between Bid/Ask
2025-05-23 12:34:01,20 JUN 25 190 C,2025-06-20,190.0,C,5,1.56,1.5,1.62,0.14,0.5454,158.74,Spread,CBOE,Between Bid/Ask
2025-05-23 12:34:02,18 JUL 25 165 C,2025-07-18,165.0,C,20,11.54,11.5,11.7,0.48,0.5589999999999999,158.74,,BOX,Between Bid/Ask
2025-05-23 12:34:14,20 JUN 25 150 C,2025-06-20,150.0,C,1,15.11,15.0,15.3,0.67,0.5801,158.74,,BEST,Between Bid/Ask
2025-05-23 12:34:20,15 JAN 27 200 C,2027-01-15,200.0,C,27,33.66,33.25,34.4,0.54,0.5466,158.74,Spread,ISE,Between Bid/Ask
2025-05-23 12:34:20,20 MAR 26 160 C,2026-03-20,160.0,C,27,33.98,33.7,34.25,0.62,0.5778,158.74,Spread,ISE,Between Bid/Ask
2025-05-23 12:34:39,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.6,5.55,5.75,0.56,0.5569,158.74,,BATS,Between Bid/Ask
2025-05-23 12:34:40,20 JUN 25 175 C,2025-06-20,175.0,C,1,4.15,4.1,4.15,0.29,0.5516,158.74,,NYSE,Buyer (At Ask)
2025-05-23 12:34:55,30 MAY 25 144 C,2025-05-30,144.0,C,1,15.53,15.35,15.8,0.89,0.5866,158.74,Spread,C2,Between Bid/Ask
2025-05-23 12:35:02,3 JUL 25 157.5 C,2025-07-03,157.5,C,1,13.14,12.85,13.45,0.56,0.5783,158.75,,PHLX,Between Bid/Ask
2025-05-23 12:35:08,18 JUL 25 135 P,2025-07-18,135.0,P,1,4.86,4.7,4.95,-0.2,0.6038,158.75,Spread,CBOE,Between Bid/Ask
2025-05-23 12:35:08,18 JUL 25 135 P,2025-07-18,135.0,P,5,4.82,4.7,4.95,-0.2,0.6015999999999999,158.75,Spread,ISE,Between Bid/Ask
2025-05-23 12:35:08,18 JUL 25 210 C,2025-07-18,210.0,C,1,1.75,1.63,1.83,0.12,0.5394,158.75,Spread,CBOE,Between Bid/Ask
2025-05-23 12:35:08,18 JUL 25 210 C,2025-07-18,210.0,C,5,1.73,1.63,1.83,0.12,0.5377000000000001,158.75,Spread,ISE,Between Bid/Ask
2025-05-23 12:35:09,30 MAY 25 170 C,2025-05-30,170.0,C,1,1.29,1.24,1.29,0.2,0.5478000000000001,158.75,,BEST,Buyer (At Ask)
2025-05-23 12:35:09,30 MAY 25 170 C,2025-05-30,170.0,C,1,1.29,1.24,1.29,0.2,0.5478000000000001,158.75,,BEST,Buyer (At Ask)
2025-05-23 12:35:12,30 MAY 25 170 C,2025-05-30,170.0,C,1,1.3,1.24,1.3,0.2,0.5494,158.75,,BEST,Buyer (At Ask)
2025-05-23 12:35:14,17 OCT 25 165 C,2025-10-17,165.0,C,2,21.85,21.85,22.05,0.55,0.5892000000000001,158.75,,BEST,Seller (At Bid)
2025-05-23 12:35:21,30 MAY 25 157.5 C,2025-05-30,157.5,C,5,5.67,5.6,5.7,0.56,0.5643,158.75,,ISE,Between Bid/Ask
2025-05-23 12:35:32,19 DEC 25 145 P,2025-12-19,145.0,P,10,19.25,18.8,19.45,-0.32,0.5911,158.75,,CBOE,Between Bid/Ask
2025-05-23 12:35:50,18 JUN 26 185 C,2026-06-18,185.0,C,2,29.0,28.9,29.35,0.53,0.5568,158.75,Spread,C2,Between Bid/Ask
2025-05-23 12:35:50,19 DEC 25 160 C,2025-12-19,160.0,C,2,29.0,28.4,29.35,0.6,0.5943999999999999,158.75,Spread,C2,Between Bid/Ask
2025-05-23 12:36:00,30 MAY 25 142 P,2025-05-30,142.0,P,1,0.53,0.49,0.53,-0.08,0.599,158.65,,NYSE,Buyer (At Ask)
2025-05-23 12:36:02,18 JUL 25 165 C,2025-07-18,165.0,C,1,11.57,11.45,11.65,0.48,0.562,158.65,,AMEX,Between Bid/Ask
2025-05-23 12:36:02,18 JUL 25 165 C,2025-07-18,165.0,C,1,11.57,11.45,11.65,0.48,0.562,158.65,,AMEX,Between Bid/Ask
2025-05-23 12:36:30,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.6,5.55,5.6,0.56,0.5627,158.65,,NYSE,Buyer (At Ask)
2025-05-23 12:36:30,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.6,5.6,5.75,0.56,0.5627,158.65,,ISE,Seller (At Bid)
2025-05-23 12:36:30,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.6,5.6,5.75,0.56,0.5627,158.65,,CBOE,Seller (At Bid)
2025-05-23 12:36:38,19 SEP 25 155 C,2025-09-19,155.0,C,1,24.1,24.0,24.25,0.61,0.6039,158.65,,ISE,Between Bid/Ask
2025-05-23 12:36:58,30 MAY 25 185 C,2025-05-30,185.0,C,1,0.1,0.1,0.1,0.02,0.5394,158.65,,BEST,Buyer (At Ask)
2025-05-23 12:37:13,19 SEP 25 175 C,2025-09-19,175.0,C,1,15.6,15.45,15.75,0.46,0.5863,158.755,Spread,ISE,Between Bid/Ask
2025-05-23 12:37:13,19 SEP 25 170 C,2025-09-19,170.0,C,1,17.48,17.3,17.7,0.5,0.5904,158.755,Spread,ISE,Between Bid/Ask
2025-05-23 12:37:16,30 MAY 25 175 C,2025-05-30,175.0,C,2,0.62,0.59,0.62,0.11,0.5472,158.755,,BEST,Buyer (At Ask)
2025-05-23 12:37:35,6 JUN 25 150 C,2025-06-06,150.0,C,10,12.48,12.4,12.65,0.71,0.5899,158.755,,CBOE,Between Bid/Ask
2025-05-23 12:37:35,6 JUN 25 150 C,2025-06-06,150.0,C,10,12.48,12.4,12.65,0.71,0.5899,158.755,,CBOE,Between Bid/Ask
2025-05-23 12:37:57,20 JUN 25 175 C,2025-06-20,175.0,C,1,4.08,3.85,4.25,0.29,0.5467,158.755,,AMEX,Between Bid/Ask
2025-05-23 12:37:57,20 JUN 25 175 C,2025-06-20,175.0,C,3,4.09,3.85,4.25,0.29,0.5474,158.755,,AMEX,Between Bid/Ask
2025-05-23 12:38:21,13 JUN 25 155 P,2025-06-13,155.0,P,2,6.9,6.8,7.0,-0.4,0.5801,158.59,Spread,CBOE,Between Bid/Ask
2025-05-23 12:38:21,13 JUN 25 152.5 P,2025-06-13,152.5,P,2,5.9,5.8,6.0,-0.36,0.586,158.59,Spread,CBOE,Between Bid/Ask
2025-05-23 12:38:21,13 JUN 25 155 P,2025-06-13,155.0,P,1,6.9,6.8,7.0,-0.4,0.5801,158.59,Spread,CBOE,Between Bid/Ask
2025-05-23 12:38:21,13 JUN 25 152.5 P,2025-06-13,152.5,P,1,5.9,5.8,6.0,-0.36,0.586,158.59,Spread,CBOE,Between Bid/Ask
2025-05-23 12:38:21,13 JUN 25 155 P,2025-06-13,155.0,P,1,6.9,6.8,7.0,-0.4,0.5801,158.59,Spread,CBOE,Between Bid/Ask
2025-05-23 12:38:21,13 JUN 25 152.5 P,2025-06-13,152.5,P,1,5.9,5.8,6.0,-0.36,0.586,158.59,Spread,CBOE,Between Bid/Ask
2025-05-23 12:38:21,13 JUN 25 155 P,2025-06-13,155.0,P,1,6.9,6.8,7.0,-0.4,0.5801,158.59,Spread,CBOE,Between Bid/Ask
2025-05-23 12:38:21,13 JUN 25 152.5 P,2025-06-13,152.5,P,1,5.9,5.8,6.0,-0.36,0.586,158.59,Spread,CBOE,Between Bid/Ask
2025-05-23 12:38:31,20 JUN 25 180 C,2025-06-20,180.0,C,1,3.0,2.91,3.0,0.23,0.5485,158.59,,NYSE,Buyer (At Ask)
2025-05-23 12:38:31,18 JUL 25 140 C,2025-07-18,140.0,C,1,25.6,25.45,25.6,0.75,0.5978,158.59,,NYSE,Buyer (At Ask)
2025-05-23 12:38:36,20 JUN 25 160 C,2025-06-20,160.0,C,1,9.5,9.4,9.5,0.52,0.568,158.59,,NYSE,Buyer (At Ask)
2025-05-23 12:39:25,20 JUN 25 180 C,2025-06-20,180.0,C,1,3.05,2.96,3.1,0.23,0.5511,158.66,,BOX,Between Bid/Ask
2025-05-23 12:39:25,15 JAN 27 195 C,2027-01-15,195.0,C,1,34.85,33.95,35.75,0.55,0.5456,158.66,Spread,CBOE,Between Bid/Ask
2025-05-23 12:39:25,20 MAR 26 160 C,2026-03-20,160.0,C,1,33.86,33.55,34.2,0.61,0.5765,158.66,Spread,CBOE,Between Bid/Ask
2025-05-23 12:39:39,30 MAY 25 200 C,2025-05-30,200.0,C,2,0.05,0.0,0.74,0.01,0.6958,158.66,,BOX,Between Bid/Ask
2025-05-23 12:39:39,30 MAY 25 200 C,2025-05-30,200.0,C,2,0.05,0.0,0.74,0.01,0.6958,158.66,,BOX,Between Bid/Ask
2025-05-23 12:39:39,30 MAY 25 200 C,2025-05-30,200.0,C,1,0.05,0.0,0.74,0.01,0.6958,158.66,,BEST,Between Bid/Ask
2025-05-23 12:39:42,30 MAY 25 157.5 C,2025-05-30,157.5,C,3,5.6,5.5,5.75,0.56,0.5621,158.66,,BEST,Between Bid/Ask
2025-05-23 12:39:42,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.6,5.5,5.6,0.56,0.5621,158.66,,NYSE,Buyer (At Ask)
2025-05-23 12:39:42,30 MAY 25 157.5 C,2025-05-30,157.5,C,1,5.6,5.5,5.6,0.56,0.5621,158.66,,NYSE,Buyer (At Ask)
2025-05-23 12:40:09,13 JUN 25 145 P,2025-06-13,145.0,P,5,3.45,3.35,3.55,-0.24,0.5993999999999999,158.67,Spread,CBOE,Between Bid/Ask
2025-05-23 12:40:09,13 JUN 25 150 P,2025-06-13,150.0,P,5,4.96,4.85,5.1,-0.32,0.5903,158.67,Spread,CBOE,Between Bid/Ask
2025-05-23 12:40:10,19 DEC 25 160 C,2025-12-19,160.0,C,1,28.74,28.5,28.85,0.6,0.5898,158.67,Spread,CBOE,Between Bid/Ask
2025-05-23 12:40:10,18 JUN 26 185 C,2026-06-18,185.0,C,1,29.03,28.9,29.3,0.53,0.5579,158.67,Spread,CBOE,Between Bid/Ask
2025-05-23 12:40:18,30 MAY 25 167.5 C,2025-05-30,167.5,C,1,1.65,1.65,1.9,0.25,0.5296,158.67,,BEST,Seller (At Bid)
2025-05-23 12:40:21,18 JUL 25 155 C,2025-07-18,155.0,C,1,16.5,16.15,16.5,0.59,0.5802,158.67,,BEST,Buyer (At Ask)
2025-05-23 12:40:40,19 DEC 25 140 P,2025-12-19,140.0,P,1,17.2,17.0,17.2,-0.29,0.5977,158.67,,NYSE,Buyer (At Ask)
2025-05-23 12:40:41,13 JUN 25 160 C,2025-06-13,160.0,C,1,8.3,8.0,8.4,0.51,0.5769,158.67,,BATS,Between Bid/Ask
2025-05-23 12:40:50,30 MAY 25 155 P,2025-05-30,155.0,P,1,3.34,3.2,3.4,-0.37,0.5734,158.67,,BOX,Between Bid/Ask
2025-05-23 12:40:51,19 SEP 25 155 C,2025-09-19,155.0,C,1,24.0,24.0,24.15,0.61,0.6007,158.67,,BEST,Seller (At Bid)
2025-05-23 12:40:51,13 JUN 25 175 C,2025-06-13,175.0,C,2,3.17,3.05,3.3,0.26,0.5635,158.67,Spread,C2,Between Bid/Ask
2025-05-23 12:40:51,13 JUN 25 195 C,2025-06-13,195.0,C,1,0.72,0.67,0.77,0.08,0.57,158.67,Spread,C2,Between Bid/Ask
2025-05-23 12:40:51,13 JUN 25 155 C,2025-06-13,155.0,C,1,10.9,10.75,11.1,0.6,0.5843,158.67,Spread,C2,Between Bid/Ask
2025-05-23 12:40:51,30 MAY 25 155 C,2025-05-30,155.0,C,1,6.95,6.95,7.1,0.64,0.5539000000000001,158.67,,NYSE,Seller (At Bid)
2025-05-23 12:41:03,13 JUN 25 170 C,2025-06-13,170.0,C,1,4.45,4.4,4.55,0.33,0.5694,158.495,,ISE,Between Bid/Ask
2025-05-23 12:41:21,6 JUN 25 157.5 P,2025-06-06,157.5,P,1,6.35,6.35,6.65,-0.45,0.5603,158.495,,PHLX,Seller (At Bid)
2025-05-23 12:41:50,30 MAY 25 160 C,2025-05-30,160.0,C,1,4.3,4.3,4.4,0.47,0.561,158.495,,BEST,Seller (At Bid)
2025-05-23 12:42:00,20 JUN 25 175 C,2025-06-20,175.0,C,1,4.13,4.05,4.2,0.29,0.5529999999999999,158.6,Spread,BEST,Between Bid/Ask
2025-05-23 12:42:00,20 JUN 25 155 C,2025-06-20,155.0,C,1,12.08,11.95,12.15,0.59,0.5749,158.6,Spread,BEST,Between Bid/Ask
2025-05-23 12:42:00,20 JUN 25 165 C,2025-06-20,165.0,C,2,7.3,7.2,7.4,0.44,0.5600999999999999,158.6,Spread,BEST,Between Bid/Ask
2025-05-23 12:42:00,20 JUN 25 165 C,2025-06-20,165.0,C,2,7.3,7.2,7.4,0.44,0.5600999999999999,158.6,Spread,C2,Between Bid/Ask
2025-05-23 12:42:00,20 JUN 25 155 C,2025-06-20,155.0,C,1,12.07,11.95,12.15,0.59,0.5743,158.6,Spread,C2,Between Bid/Ask
2025-05-23 12:42:00,20 JUN 25 175 C,2025-06-20,175.0,C,1,4.13,4.05,4.2,0.29,0.5529999999999999,158.6,Spread,C2,Between Bid/Ask
2025-05-23 12:42:01,18 JUL 25 180 C,2025-07-18,180.0,C,3,6.45,6.35,6.45,0.32,0.5486,158.6,,BOX,Buyer (At Ask)
2025-05-23 12:42:21,20 JUN 25 150 C,2025-06-20,150.0,C,28,15.2,15.2,15.2,0.67,0.5917,158.6,,BATS,Buyer (At Ask)
2025-05-23 12:42:21,20 JUN 25 150 C,2025-06-20,150.0,C,13,15.2,15.2,15.2,0.67,0.5917,158.6,,BATS,Buyer (At Ask)
2025-05-23 12:42:23,13 JUN 25 137 P,2025-06-13,137.0,P,1,1.85,1.85,1.94,-0.14,0.6211,158.6,,NYSE,Seller (At Bid)
2025-05-23 12:42:23,20 JUN 25 162.5 C,2025-06-20,162.5,C,1,8.26,8.15,8.45,0.47,0.5587,158.6,,CBOE,Between Bid/Ask
2025-05-23 12:43:02,15 AUG 25 180 C,2025-08-15,180.0,C,10,10.75,10.65,10.85,0.39,0.5941,158.67,,BATS,Between Bid/Ask
2025-05-23 12:43:02,15 AUG 25 180 C,2025-08-15,180.0,C,1,10.75,10.65,10.75,0.39,0.5941,158.67,,NYSE,Buyer (At Ask)
2025-05-23 12:43:02,15 AUG 25 180 C,2025-08-15,180.0,C,1,10.75,10.65,10.75,0.39,0.5941,158.67,,BATS,Buyer (At Ask)
2025-05-23 12:43:07,13 JUN 25 148 P,2025-06-13,148.0,P,1,4.35,4.35,4.4,-0.28,0.5972,158.67,,BEST,Seller (At Bid)
2025-05-23 12:43:24,6 JUN 25 162.5 C,2025-06-06,162.5,C,1,5.58,5.4,5.65,0.44,0.5761999999999999,158.67,Spread,BEST,Between Bid/Ask
2025-05-23 12:43:30,30 MAY 25 152.5 P,2025-05-30,152.5,P,1,2.39,2.35,2.45,-0.29,0.5665,158.67,,PHLX,Between Bid/Ask
2025-05-23 12:43:47,13 JUN 25 190 C,2025-06-13,190.0,C,4,1.09,0.97,1.09,0.11,0.5716,158.67,,BEST,Buyer (At Ask)
2025-05-23 12:43:56,20 JUN 25 165 C,2025-06-20,165.0,C,1,7.35,7.3,7.35,0.44,0.5611999999999999,158.67,,BEST,Buyer (At Ask)
2025-05-23 12:44:07,20 JUN 25 165 C,2025-06-20,165.0,C,1,7.32,7.25,7.45,0.44,0.5602,158.64,,BEST,Between Bid/Ask
2025-05-23 12:44:07,20 JUN 25 165 C,2025-06-20,165.0,C,1,7.32,7.25,7.45,0.44,0.5602,158.64,,BEST,Between Bid/Ask
2025-05-23 12:44:07,20 JUN 25 165 C,2025-06-20,165.0,C,18,7.32,7.25,7.45,0.44,0.5602,158.64,,BEST,Between Bid/Ask
2025-05-23 12:44:07,20 JUN 25 165 C,2025-06-20,165.0,C,14,7.32,7.25,7.45,0.44,0.5602,158.64,,BEST,Between Bid/Ask
2025-05-23 12:44:24,19 SEP 25 80 P,2025-09-19,80.0,P,3,0.85,0.85,0.85,-0.03,0.7211,158.64,,BEST,Buyer (At Ask)
